reference,id_product,name,description_short,description,picture_link,meta_description,id_shop_default,price_with_tax,id_tax_rules_group,active
16074,62-1122,"Paprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: ca. 260 Gramm am Stück)","Von unseren Meistern aus Schweine- und Rindfleisch hergestelltes und mit Pfeffer, Paprika, Muscat, Mazis und Piment abgeschmecktes Feinbrät. Dazu kommen 15 % frische rote und grüne Paprikastücke. Dünn aufgeschnitten ein echtes Schmankerl.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E124; SELLERIE",http://www.alber-der-metzger.de/40-thickbox_default/paprikawurst.jpg,,1,2.59,2,1
16075,62-1123,"Paprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)","Von unseren Meistern aus Schweine- und Rindfleisch hergestelltes und mit Pfeffer, Paprika, Muscat, Mazis und Piment abgeschmecktes Feinbrät. Dazu kommen 15 % frische rote und grüne Paprikastücke. Dünn aufgeschnitten ein echtes Schmankerl.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E124; SELLERIE",http://www.alber-der-metzger.de/40-thickbox_default/paprikawurst.jpg,,1,4.75,2,1
16072,62-1120,"Paprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)","Von unseren Meistern aus Schweine- und Rindfleisch hergestelltes und mit Pfeffer, Paprika, Muscat, Mazis und Piment abgeschmecktes Feinbrät. Dazu kommen 15 % frische rote und grüne Paprikastücke. Dünn aufgeschnitten ein echtes Schmankerl.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E124; SELLERIE",http://www.alber-der-metzger.de/40-thickbox_default/paprikawurst.jpg,,1,2.38,2,1
16076,62-1124,"Paprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1/2 Stange a ca. 1,2 Kg)","Von unseren Meistern aus Schweine- und Rindfleisch hergestelltes und mit Pfeffer, Paprika, Muscat, Mazis und Piment abgeschmecktes Feinbrät. Dazu kommen 15 % frische rote und grüne Paprikastücke. Dünn aufgeschnitten ein echtes Schmankerl.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E124; SELLERIE",http://www.alber-der-metzger.de/40-thickbox_default/paprikawurst.jpg,,1,11.79,2,1
16073,62-1121,"Paprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)","Von unseren Meistern aus Schweine- und Rindfleisch hergestelltes und mit Pfeffer, Paprika, Muscat, Mazis und Piment abgeschmecktes Feinbrät. Dazu kommen 15 % frische rote und grüne Paprikastücke. Dünn aufgeschnitten ein echtes Schmankerl.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E124; SELLERIE",http://www.alber-der-metzger.de/40-thickbox_default/paprikawurst.jpg,,1,3.55,2,1
16087,63-1131,"Kalbfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1/2 Stange a ca. 1,2 Kg)","Aus frischem Schweine- und Kalbfleisch hergestellt. Mit frischem Zwiebel, weißem Pfeffer, Ingwer, Paprika und Kümmel fein abgewürzt. Schmeckt zu jeder Tageszeit und eignet sich auch perfekt für Feinkostsalate.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E125, SELLERIE",http://www.alber-der-metzger.de/389-thickbox_default/glatte-fleischwurst.jpg,,1,11.79,2,1
16084,63-1128,"Kalbfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)","Aus frischem Schweine- und Kalbfleisch hergestellt. Mit frischem Zwiebel, weißem Pfeffer, Ingwer, Paprika und Kümmel fein abgewürzt. Schmeckt zu jeder Tageszeit und eignet sich auch perfekt für Feinkostsalate.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E125, SELLERIE",http://www.alber-der-metzger.de/389-thickbox_default/glatte-fleischwurst.jpg,,1,3.69,2,1
16081,63-1125,"Kalbfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)","Aus frischem Schweine- und Kalbfleisch hergestellt. Mit frischem Zwiebel, weißem Pfeffer, Ingwer, Paprika und Kümmel fein abgewürzt. Schmeckt zu jeder Tageszeit und eignet sich auch perfekt für Feinkostsalate.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E125, SELLERIE",http://www.alber-der-metzger.de/389-thickbox_default/glatte-fleischwurst.jpg,,1,1.25,2,1
16085,63-1129,"Kalbfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)","Aus frischem Schweine- und Kalbfleisch hergestellt. Mit frischem Zwiebel, weißem Pfeffer, Ingwer, Paprika und Kümmel fein abgewürzt. Schmeckt zu jeder Tageszeit und eignet sich auch perfekt für Feinkostsalate.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E125, SELLERIE",http://www.alber-der-metzger.de/389-thickbox_default/glatte-fleischwurst.jpg,,1,4.95,2,1
16082,63-1126,"Kalbfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)","Aus frischem Schweine- und Kalbfleisch hergestellt. Mit frischem Zwiebel, weißem Pfeffer, Ingwer, Paprika und Kümmel fein abgewürzt. Schmeckt zu jeder Tageszeit und eignet sich auch perfekt für Feinkostsalate.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E125, SELLERIE",http://www.alber-der-metzger.de/389-thickbox_default/glatte-fleischwurst.jpg,,1,2.49,2,1
16086,63-1130,"Kalbfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: ca. 260 Gramm am Stück)","Aus frischem Schweine- und Kalbfleisch hergestellt. Mit frischem Zwiebel, weißem Pfeffer, Ingwer, Paprika und Kümmel fein abgewürzt. Schmeckt zu jeder Tageszeit und eignet sich auch perfekt für Feinkostsalate.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E125, SELLERIE",http://www.alber-der-metzger.de/389-thickbox_default/glatte-fleischwurst.jpg,,1,2.59,2,1
16083,63-1127,"Kalbfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)","Aus frischem Schweine- und Kalbfleisch hergestellt. Mit frischem Zwiebel, weißem Pfeffer, Ingwer, Paprika und Kümmel fein abgewürzt. Schmeckt zu jeder Tageszeit und eignet sich auch perfekt für Feinkostsalate.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E125, SELLERIE",http://www.alber-der-metzger.de/389-thickbox_default/glatte-fleischwurst.jpg,,1,3.09,2,1
16094,64-1135,"Ansbacher (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)","Nach alter bayericher Handwerkstradition aus frischem Schweinefleisch hergestellt. Als Einlage dienen gepökelte Schweinebäckchen. Herzhaft mit Majoran, ganzem Kümmel und frischem Zwiebel abgeschmeckt. Ein herzhaftes Schmankerl zur Brotzeit.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E126; SELLERIE",http://www.alber-der-metzger.de/42-thickbox_default/ansbacher.jpg,,1,5.35,2,1
16095,64-1136,"Ansbacher (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1/2 Stange a ca. 1,2 Kg)","Nach alter bayericher Handwerkstradition aus frischem Schweinefleisch hergestellt. Als Einlage dienen gepökelte Schweinebäckchen. Herzhaft mit Majoran, ganzem Kümmel und frischem Zwiebel abgeschmeckt. Ein herzhaftes Schmankerl zur Brotzeit.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E126; SELLERIE",http://www.alber-der-metzger.de/42-thickbox_default/ansbacher.jpg,,1,12.99,2,1
16092,64-1133,"Ansbacher (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)","Nach alter bayericher Handwerkstradition aus frischem Schweinefleisch hergestellt. Als Einlage dienen gepökelte Schweinebäckchen. Herzhaft mit Majoran, ganzem Kümmel und frischem Zwiebel abgeschmeckt. Ein herzhaftes Schmankerl zur Brotzeit.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E126; SELLERIE",http://www.alber-der-metzger.de/42-thickbox_default/ansbacher.jpg,,1,2.70,2,1
16091,64-1132,"Ansbacher (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)","Nach alter bayericher Handwerkstradition aus frischem Schweinefleisch hergestellt. Als Einlage dienen gepökelte Schweinebäckchen. Herzhaft mit Majoran, ganzem Kümmel und frischem Zwiebel abgeschmeckt. Ein herzhaftes Schmankerl zur Brotzeit.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E126; SELLERIE",http://www.alber-der-metzger.de/42-thickbox_default/ansbacher.jpg,,1,1.35,2,1
16093,64-1134,"Ansbacher (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)","Nach alter bayericher Handwerkstradition aus frischem Schweinefleisch hergestellt. Als Einlage dienen gepökelte Schweinebäckchen. Herzhaft mit Majoran, ganzem Kümmel und frischem Zwiebel abgeschmeckt. Ein herzhaftes Schmankerl zur Brotzeit.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E126; SELLERIE",http://www.alber-der-metzger.de/42-thickbox_default/ansbacher.jpg,,1,4.05,2,1
16107,65-1143,"Göttinger oder Bierkugel (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 2000g am Stück)","Als Grundlage für unsere Göttinger Bierwurst dient ein feines Rindsbrät, als Einlage kommen gepökeltes Schweinefleisch und frischer Speck zum Einsatz. Herzhaft mit Senfkörnern und erlesenen Gewürzen abgeschmeckt, nach alter Tradition in Blasenform gefüllt und über Buchenholz geräuchert. Am besten schmeckt unsere Bierwurst, wie der Name schon sagt, zu einem würzigen Bier. Na dann prost","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE",http://www.alber-der-metzger.de/43-thickbox_default/gottinger.jpg,,1,23.59,2,1
16104,65-1140,"Göttinger oder Bierkugel (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)","Als Grundlage für unsere Göttinger Bierwurst dient ein feines Rindsbrät, als Einlage kommen gepökeltes Schweinefleisch und frischer Speck zum Einsatz. Herzhaft mit Senfkörnern und erlesenen Gewürzen abgeschmeckt, nach alter Tradition in Blasenform gefüllt und über Buchenholz geräuchert. Am besten schmeckt unsere Bierwurst, wie der Name schon sagt, zu einem würzigen Bier. Na dann prost","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE",http://www.alber-der-metzger.de/43-thickbox_default/gottinger.jpg,,1,4.15,2,1
16101,65-1137,"Göttinger oder Bierkugel (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)","Als Grundlage für unsere Göttinger Bierwurst dient ein feines Rindsbrät, als Einlage kommen gepökeltes Schweinefleisch und frischer Speck zum Einsatz. Herzhaft mit Senfkörnern und erlesenen Gewürzen abgeschmeckt, nach alter Tradition in Blasenform gefüllt und über Buchenholz geräuchert. Am besten schmeckt unsere Bierwurst, wie der Name schon sagt, zu einem würzigen Bier. Na dann prost","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE",http://www.alber-der-metzger.de/43-thickbox_default/gottinger.jpg,,1,1.39,2,1
16105,65-1141,"Göttinger oder Bierkugel (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)","Als Grundlage für unsere Göttinger Bierwurst dient ein feines Rindsbrät, als Einlage kommen gepökeltes Schweinefleisch und frischer Speck zum Einsatz. Herzhaft mit Senfkörnern und erlesenen Gewürzen abgeschmeckt, nach alter Tradition in Blasenform gefüllt und über Buchenholz geräuchert. Am besten schmeckt unsere Bierwurst, wie der Name schon sagt, zu einem würzigen Bier. Na dann prost","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE",http://www.alber-der-metzger.de/43-thickbox_default/gottinger.jpg,,1,5.45,2,1
16102,65-1138,"Göttinger oder Bierkugel (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)","Als Grundlage für unsere Göttinger Bierwurst dient ein feines Rindsbrät, als Einlage kommen gepökeltes Schweinefleisch und frischer Speck zum Einsatz. Herzhaft mit Senfkörnern und erlesenen Gewürzen abgeschmeckt, nach alter Tradition in Blasenform gefüllt und über Buchenholz geräuchert. Am besten schmeckt unsere Bierwurst, wie der Name schon sagt, zu einem würzigen Bier. Na dann prost","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE",http://www.alber-der-metzger.de/43-thickbox_default/gottinger.jpg,,1,2.78,2,1
16106,65-1142,"Göttinger oder Bierkugel (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: ca. 350 Gramm am Stück)","Als Grundlage für unsere Göttinger Bierwurst dient ein feines Rindsbrät, als Einlage kommen gepökeltes Schweinefleisch und frischer Speck zum Einsatz. Herzhaft mit Senfkörnern und erlesenen Gewürzen abgeschmeckt, nach alter Tradition in Blasenform gefüllt und über Buchenholz geräuchert. Am besten schmeckt unsere Bierwurst, wie der Name schon sagt, zu einem würzigen Bier. Na dann prost","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE",http://www.alber-der-metzger.de/43-thickbox_default/gottinger.jpg,,1,4.19,2,1
16103,65-1139,"Göttinger oder Bierkugel (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)","Als Grundlage für unsere Göttinger Bierwurst dient ein feines Rindsbrät, als Einlage kommen gepökeltes Schweinefleisch und frischer Speck zum Einsatz. Herzhaft mit Senfkörnern und erlesenen Gewürzen abgeschmeckt, nach alter Tradition in Blasenform gefüllt und über Buchenholz geräuchert. Am besten schmeckt unsere Bierwurst, wie der Name schon sagt, zu einem würzigen Bier. Na dann prost","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE",http://www.alber-der-metzger.de/43-thickbox_default/gottinger.jpg,,1,3.47,2,1
16127,67-1155,"herzhafte Kochsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1 Stange a ca. 900g)","Unser Brotzeitklassiker wird aus viel frischem Rind- und Schweinefleisch hergestellt. Die Würzung ist mit Pfeffer, Kümmel, Muscat u. Knoblauch Rustikal ausgerichtet. Früher wurden wegen der guten Haltbarkeit meist ganze Stangen gekauft und zur Brotzeit immer einige Scheiben abgeschnitten. Heute schneiden wir Ihnen auch gerne unsere  Kochsalami auf, damit Sie immer frisch genießen können.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E129, SELLERIE",http://www.alber-der-metzger.de/391-thickbox_default/kochsalami.jpg,,1,9.99,2,1
16124,67-1152,"herzhafte Kochsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)","Unser Brotzeitklassiker wird aus viel frischem Rind- und Schweinefleisch hergestellt. Die Würzung ist mit Pfeffer, Kümmel, Muscat u. Knoblauch Rustikal ausgerichtet. Früher wurden wegen der guten Haltbarkeit meist ganze Stangen gekauft und zur Brotzeit immer einige Scheiben abgeschnitten. Heute schneiden wir Ihnen auch gerne unsere  Kochsalami auf, damit Sie immer frisch genießen können.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E129, SELLERIE",http://www.alber-der-metzger.de/391-thickbox_default/kochsalami.jpg,,1,4.31,2,1
16121,67-1149,"herzhafte Kochsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)","Unser Brotzeitklassiker wird aus viel frischem Rind- und Schweinefleisch hergestellt. Die Würzung ist mit Pfeffer, Kümmel, Muscat u. Knoblauch Rustikal ausgerichtet. Früher wurden wegen der guten Haltbarkeit meist ganze Stangen gekauft und zur Brotzeit immer einige Scheiben abgeschnitten. Heute schneiden wir Ihnen auch gerne unsere  Kochsalami auf, damit Sie immer frisch genießen können.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E129, SELLERIE",http://www.alber-der-metzger.de/391-thickbox_default/kochsalami.jpg,,1,1.45,2,1
