article_nr,title,tax,price,short_desc,long_desc,picture,stock
16072,"Paprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,2.38,"Von unseren Meistern aus Schweine- und Rindfleisch hergestelltes und mit Pfeffer, Paprika, Muscat, Mazis und Piment abgeschmecktes Feinbrät. Dazu kommen 15 % frische rote und grüne Paprikastücke. Dünn aufgeschnitten ein echtes Schmankerl.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E124; SELLERIE",http://www.alber-der-metzger.de/40-thickbox_default/paprikawurst.jpg,-1
16076,"Paprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1/2 Stange a ca. 1,2 Kg)",7.00,11.79,"Von unseren Meistern aus Schweine- und Rindfleisch hergestelltes und mit Pfeffer, Paprika, Muscat, Mazis und Piment abgeschmecktes Feinbrät. Dazu kommen 15 % frische rote und grüne Paprikastücke. Dünn aufgeschnitten ein echtes Schmankerl.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E124; SELLERIE",http://www.alber-der-metzger.de/40-thickbox_default/paprikawurst.jpg,-1
16073,"Paprikawurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,3.55,"Von unseren Meistern aus Schweine- und Rindfleisch hergestelltes und mit Pfeffer, Paprika, Muscat, Mazis und Piment abgeschmecktes Feinbrät. Dazu kommen 15 % frische rote und grüne Paprikastücke. Dünn aufgeschnitten ein echtes Schmankerl.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E124; SELLERIE",http://www.alber-der-metzger.de/40-thickbox_default/paprikawurst.jpg,-1
16087,"Kalbfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1/2 Stange a ca. 1,2 Kg)",7.00,11.79,"Aus frischem Schweine- und Kalbfleisch hergestellt. Mit frischem Zwiebel, weißem Pfeffer, Ingwer, Paprika und Kümmel fein abgewürzt. Schmeckt zu jeder Tageszeit und eignet sich auch perfekt für Feinkostsalate.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E125, SELLERIE",http://www.alber-der-metzger.de/389-thickbox_default/glatte-fleischwurst.jpg,-1
16084,"Kalbfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,3.69,"Aus frischem Schweine- und Kalbfleisch hergestellt. Mit frischem Zwiebel, weißem Pfeffer, Ingwer, Paprika und Kümmel fein abgewürzt. Schmeckt zu jeder Tageszeit und eignet sich auch perfekt für Feinkostsalate.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E125, SELLERIE",http://www.alber-der-metzger.de/389-thickbox_default/glatte-fleischwurst.jpg,-1
16081,"Kalbfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,1.25,"Aus frischem Schweine- und Kalbfleisch hergestellt. Mit frischem Zwiebel, weißem Pfeffer, Ingwer, Paprika und Kümmel fein abgewürzt. Schmeckt zu jeder Tageszeit und eignet sich auch perfekt für Feinkostsalate.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E125, SELLERIE",http://www.alber-der-metzger.de/389-thickbox_default/glatte-fleischwurst.jpg,-1
16085,"Kalbfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",7.00,4.95,"Aus frischem Schweine- und Kalbfleisch hergestellt. Mit frischem Zwiebel, weißem Pfeffer, Ingwer, Paprika und Kümmel fein abgewürzt. Schmeckt zu jeder Tageszeit und eignet sich auch perfekt für Feinkostsalate.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E125, SELLERIE",http://www.alber-der-metzger.de/389-thickbox_default/glatte-fleischwurst.jpg,-1
16082,"Kalbfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,2.49,"Aus frischem Schweine- und Kalbfleisch hergestellt. Mit frischem Zwiebel, weißem Pfeffer, Ingwer, Paprika und Kümmel fein abgewürzt. Schmeckt zu jeder Tageszeit und eignet sich auch perfekt für Feinkostsalate.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E125, SELLERIE",http://www.alber-der-metzger.de/389-thickbox_default/glatte-fleischwurst.jpg,-1
16086,"Kalbfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: ca. 260 Gramm am Stück)",7.00,2.59,"Aus frischem Schweine- und Kalbfleisch hergestellt. Mit frischem Zwiebel, weißem Pfeffer, Ingwer, Paprika und Kümmel fein abgewürzt. Schmeckt zu jeder Tageszeit und eignet sich auch perfekt für Feinkostsalate.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E125, SELLERIE",http://www.alber-der-metzger.de/389-thickbox_default/glatte-fleischwurst.jpg,-1
16083,"Kalbfleischwurst (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,3.09,"Aus frischem Schweine- und Kalbfleisch hergestellt. Mit frischem Zwiebel, weißem Pfeffer, Ingwer, Paprika und Kümmel fein abgewürzt. Schmeckt zu jeder Tageszeit und eignet sich auch perfekt für Feinkostsalate.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E125, SELLERIE",http://www.alber-der-metzger.de/389-thickbox_default/glatte-fleischwurst.jpg,-1
16094,"Ansbacher (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",7.00,5.35,"Nach alter bayericher Handwerkstradition aus frischem Schweinefleisch hergestellt. Als Einlage dienen gepökelte Schweinebäckchen. Herzhaft mit Majoran, ganzem Kümmel und frischem Zwiebel abgeschmeckt. Ein herzhaftes Schmankerl zur Brotzeit.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E126; SELLERIE",http://www.alber-der-metzger.de/42-thickbox_default/ansbacher.jpg,-1
16095,"Ansbacher (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1/2 Stange a ca. 1,2 Kg)",7.00,12.99,"Nach alter bayericher Handwerkstradition aus frischem Schweinefleisch hergestellt. Als Einlage dienen gepökelte Schweinebäckchen. Herzhaft mit Majoran, ganzem Kümmel und frischem Zwiebel abgeschmeckt. Ein herzhaftes Schmankerl zur Brotzeit.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E126; SELLERIE",http://www.alber-der-metzger.de/42-thickbox_default/ansbacher.jpg,-1
16092,"Ansbacher (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,2.70,"Nach alter bayericher Handwerkstradition aus frischem Schweinefleisch hergestellt. Als Einlage dienen gepökelte Schweinebäckchen. Herzhaft mit Majoran, ganzem Kümmel und frischem Zwiebel abgeschmeckt. Ein herzhaftes Schmankerl zur Brotzeit.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E126; SELLERIE",http://www.alber-der-metzger.de/42-thickbox_default/ansbacher.jpg,-1
16091,"Ansbacher (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,1.35,"Nach alter bayericher Handwerkstradition aus frischem Schweinefleisch hergestellt. Als Einlage dienen gepökelte Schweinebäckchen. Herzhaft mit Majoran, ganzem Kümmel und frischem Zwiebel abgeschmeckt. Ein herzhaftes Schmankerl zur Brotzeit.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E126; SELLERIE",http://www.alber-der-metzger.de/42-thickbox_default/ansbacher.jpg,-1
16093,"Ansbacher (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,4.05,"Nach alter bayericher Handwerkstradition aus frischem Schweinefleisch hergestellt. Als Einlage dienen gepökelte Schweinebäckchen. Herzhaft mit Majoran, ganzem Kümmel und frischem Zwiebel abgeschmeckt. Ein herzhaftes Schmankerl zur Brotzeit.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E126; SELLERIE",http://www.alber-der-metzger.de/42-thickbox_default/ansbacher.jpg,-1
16107,"Göttinger oder Bierkugel (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 2000g am Stück)",7.00,23.59,"Als Grundlage für unsere Göttinger Bierwurst dient ein feines Rindsbrät, als Einlage kommen gepökeltes Schweinefleisch und frischer Speck zum Einsatz. Herzhaft mit Senfkörnern und erlesenen Gewürzen abgeschmeckt, nach alter Tradition in Blasenform gefüllt und über Buchenholz geräuchert. Am besten schmeckt unsere Bierwurst, wie der Name schon sagt, zu einem würzigen Bier. Na dann prost","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE",http://www.alber-der-metzger.de/43-thickbox_default/gottinger.jpg,-1
16104,"Göttinger oder Bierkugel (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,4.15,"Als Grundlage für unsere Göttinger Bierwurst dient ein feines Rindsbrät, als Einlage kommen gepökeltes Schweinefleisch und frischer Speck zum Einsatz. Herzhaft mit Senfkörnern und erlesenen Gewürzen abgeschmeckt, nach alter Tradition in Blasenform gefüllt und über Buchenholz geräuchert. Am besten schmeckt unsere Bierwurst, wie der Name schon sagt, zu einem würzigen Bier. Na dann prost","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE",http://www.alber-der-metzger.de/43-thickbox_default/gottinger.jpg,-1
16101,"Göttinger oder Bierkugel (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,1.39,"Als Grundlage für unsere Göttinger Bierwurst dient ein feines Rindsbrät, als Einlage kommen gepökeltes Schweinefleisch und frischer Speck zum Einsatz. Herzhaft mit Senfkörnern und erlesenen Gewürzen abgeschmeckt, nach alter Tradition in Blasenform gefüllt und über Buchenholz geräuchert. Am besten schmeckt unsere Bierwurst, wie der Name schon sagt, zu einem würzigen Bier. Na dann prost","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE",http://www.alber-der-metzger.de/43-thickbox_default/gottinger.jpg,-1
16105,"Göttinger oder Bierkugel (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",7.00,5.45,"Als Grundlage für unsere Göttinger Bierwurst dient ein feines Rindsbrät, als Einlage kommen gepökeltes Schweinefleisch und frischer Speck zum Einsatz. Herzhaft mit Senfkörnern und erlesenen Gewürzen abgeschmeckt, nach alter Tradition in Blasenform gefüllt und über Buchenholz geräuchert. Am besten schmeckt unsere Bierwurst, wie der Name schon sagt, zu einem würzigen Bier. Na dann prost","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE",http://www.alber-der-metzger.de/43-thickbox_default/gottinger.jpg,-1
16102,"Göttinger oder Bierkugel (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,2.78,"Als Grundlage für unsere Göttinger Bierwurst dient ein feines Rindsbrät, als Einlage kommen gepökeltes Schweinefleisch und frischer Speck zum Einsatz. Herzhaft mit Senfkörnern und erlesenen Gewürzen abgeschmeckt, nach alter Tradition in Blasenform gefüllt und über Buchenholz geräuchert. Am besten schmeckt unsere Bierwurst, wie der Name schon sagt, zu einem würzigen Bier. Na dann prost","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE",http://www.alber-der-metzger.de/43-thickbox_default/gottinger.jpg,-1
16106,"Göttinger oder Bierkugel (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: ca. 350 Gramm am Stück)",7.00,4.19,"Als Grundlage für unsere Göttinger Bierwurst dient ein feines Rindsbrät, als Einlage kommen gepökeltes Schweinefleisch und frischer Speck zum Einsatz. Herzhaft mit Senfkörnern und erlesenen Gewürzen abgeschmeckt, nach alter Tradition in Blasenform gefüllt und über Buchenholz geräuchert. Am besten schmeckt unsere Bierwurst, wie der Name schon sagt, zu einem würzigen Bier. Na dann prost","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE",http://www.alber-der-metzger.de/43-thickbox_default/gottinger.jpg,-1
16103,"Göttinger oder Bierkugel (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,3.47,"Als Grundlage für unsere Göttinger Bierwurst dient ein feines Rindsbrät, als Einlage kommen gepökeltes Schweinefleisch und frischer Speck zum Einsatz. Herzhaft mit Senfkörnern und erlesenen Gewürzen abgeschmeckt, nach alter Tradition in Blasenform gefüllt und über Buchenholz geräuchert. Am besten schmeckt unsere Bierwurst, wie der Name schon sagt, zu einem würzigen Bier. Na dann prost","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E127; SENF; SELLERIE",http://www.alber-der-metzger.de/43-thickbox_default/gottinger.jpg,-1
16127,"herzhafte Kochsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1 Stange a ca. 900g)",7.00,9.99,"Unser Brotzeitklassiker wird aus viel frischem Rind- und Schweinefleisch hergestellt. Die Würzung ist mit Pfeffer, Kümmel, Muscat u. Knoblauch Rustikal ausgerichtet. Früher wurden wegen der guten Haltbarkeit meist ganze Stangen gekauft und zur Brotzeit immer einige Scheiben abgeschnitten. Heute schneiden wir Ihnen auch gerne unsere  Kochsalami auf, damit Sie immer frisch genießen können.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E129, SELLERIE",http://www.alber-der-metzger.de/391-thickbox_default/kochsalami.jpg,-1
16124,"herzhafte Kochsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,4.31,"Unser Brotzeitklassiker wird aus viel frischem Rind- und Schweinefleisch hergestellt. Die Würzung ist mit Pfeffer, Kümmel, Muscat u. Knoblauch Rustikal ausgerichtet. Früher wurden wegen der guten Haltbarkeit meist ganze Stangen gekauft und zur Brotzeit immer einige Scheiben abgeschnitten. Heute schneiden wir Ihnen auch gerne unsere  Kochsalami auf, damit Sie immer frisch genießen können.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E129, SELLERIE",http://www.alber-der-metzger.de/391-thickbox_default/kochsalami.jpg,-1
16121,"herzhafte Kochsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,1.45,"Unser Brotzeitklassiker wird aus viel frischem Rind- und Schweinefleisch hergestellt. Die Würzung ist mit Pfeffer, Kümmel, Muscat u. Knoblauch Rustikal ausgerichtet. Früher wurden wegen der guten Haltbarkeit meist ganze Stangen gekauft und zur Brotzeit immer einige Scheiben abgeschnitten. Heute schneiden wir Ihnen auch gerne unsere  Kochsalami auf, damit Sie immer frisch genießen können.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E129, SELLERIE",http://www.alber-der-metzger.de/391-thickbox_default/kochsalami.jpg,-1
16125,"herzhafte Kochsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",7.00,5.75,"Unser Brotzeitklassiker wird aus viel frischem Rind- und Schweinefleisch hergestellt. Die Würzung ist mit Pfeffer, Kümmel, Muscat u. Knoblauch Rustikal ausgerichtet. Früher wurden wegen der guten Haltbarkeit meist ganze Stangen gekauft und zur Brotzeit immer einige Scheiben abgeschnitten. Heute schneiden wir Ihnen auch gerne unsere  Kochsalami auf, damit Sie immer frisch genießen können.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E129, SELLERIE",http://www.alber-der-metzger.de/391-thickbox_default/kochsalami.jpg,-1
16122,"herzhafte Kochsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,2.89,"Unser Brotzeitklassiker wird aus viel frischem Rind- und Schweinefleisch hergestellt. Die Würzung ist mit Pfeffer, Kümmel, Muscat u. Knoblauch Rustikal ausgerichtet. Früher wurden wegen der guten Haltbarkeit meist ganze Stangen gekauft und zur Brotzeit immer einige Scheiben abgeschnitten. Heute schneiden wir Ihnen auch gerne unsere  Kochsalami auf, damit Sie immer frisch genießen können.","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E129, SELLERIE",http://www.alber-der-metzger.de/391-thickbox_default/kochsalami.jpg,-1
